//X Y Z Roughness_(0.15893) R G B
13.05212593 -18.21774864 2.15097427 0.067122 82 255 0
13.79571724 -21.62402916 2.17479348 0.010511 0 50 204
12.47930336 -22.29882240 2.22364187 0.014353 0 71 183
14.26622963 -21.85640335 2.16521406 0.008457 0 41 213
13.21801949 -22.48657227 2.20539856 0.055662 22 255 0
12.82375145 -22.55361748 2.21775317 0.006212 0 29 225
15.00472832 -22.34845161 2.15337515 0.013540 0 65 189
13.95533752 -22.57188797 2.18612003 0.021963 0 109 145
13.42249489 -22.77192879 2.20441723 0.039163 0 193 61
12.70186806 -22.92073631 2.22726011 0.012934 0 62 192
15.44399643 -22.54370499 2.14518309 0.019732 0 97 157
14.60890579 -22.97055817 2.17535925 0.011847 0 56 198
14.44505692 -22.85634995 2.17770433 0.005795 0 26 228
13.66449356 -23.15797806 2.20439982 0.007919 0 38 216
15.47263718 -22.81988907 2.14961433 0.036970 0 184 70
15.30154991 -23.11536407 2.15972137 0.025652 0 127 127
14.19011116 -23.62744904 2.19867778 0.010604 0 50 204
14.96714020 -24.12354469 2.18795276 0.003178 0 14 240
15.08284187 -24.21815872 2.18689871 0.000207 0 0 255
14.27366257 -24.52896690 2.21367812 0.037462 0 187 67
13.89324570 -24.90499878 2.23079348 nan 204 204 204
15.42273521 -25.22751617 2.19927859 0.093868 216 255 0
14.59544373 -25.81623268 2.23165798 0.001202 0 5 249
14.65634155 -25.90383148 2.23202062 0.030839 0 151 103
16.18307686 -26.20770836 2.20309591 0.089417 192 255 0
15.63826752 -26.21087646 2.21551847 0.021799 0 106 148
17.93148232 -27.24446678 2.19105816 0.016355 0 80 174
16.77696800 -27.75467110 2.22666430 0.051607 1 255 0
16.49509811 -27.94561195 2.23705816 0.016325 0 80 174
13.98839569 -27.25499535 2.27675438 0.044651 0 223 31
13.74444580 -27.68706322 2.29183531 0.056381 28 255 0
15.26967049 -27.60377121 2.25518394 0.020370 0 100 154
14.93770599 -27.82811356 2.26766539 0.025442 0 124 130
15.77259636 -28.00684357 2.25363231 0.046636 0 232 22
15.09611511 -28.13923836 2.27130508 0.030653 0 151 103
14.38827515 -28.12330437 2.28665113 0.050095 0 250 4
15.69508743 -28.36145782 2.26366282 0.036393 0 181 73
15.40248299 -28.29078865 2.26820612 0.044653 0 223 31
16.32058144 -28.60685158 2.25666618 0.006773 0 32 222
15.64417458 -28.77180099 2.27451468 0.002930 0 11 243
16.11560059 -29.31751823 2.27821231 0.053873 13 255 0
16.57774162 -29.80753326 2.28149939 0.036430 0 181 73
16.10813332 -30.07407951 2.29719734 0.000601 0 2 252
15.66493034 -30.29360390 2.31128788 nan 204 204 204
16.14753342 -30.69577217 2.31218410 0.007559 0 35 219
15.60646820 -30.95522118 2.32900071 0.060167 46 255 0
16.38099098 -30.85972404 2.31205130 0.023258 0 115 139
16.08016968 -31.08805275 2.32346725 nan 204 204 204
19.68952942 -31.91378593 2.28750515 0.015070 0 74 180
19.39230156 -31.98884201 2.29377222 0.014753 0 71 183
18.64949608 -32.16066742 2.30936575 0.021780 0 106 148
20.12350464 -32.04527664 2.28547382 0.024293 0 118 136
19.82826996 -32.12346268 2.29164100 0.033138 0 163 91
18.92635536 -32.36312103 2.31101751 0.031681 0 157 97
15.45061493 -33.25729370 2.39117002 0.017136 0 83 171
15.20505333 -33.39998245 2.39925575 nan 204 204 204
20.37837601 -32.39437485 2.29238200 0.092445 207 255 0
17.59893417 -33.13110733 2.35227728 0.059127 40 255 0
20.31903267 -32.99829865 2.31086397 0.044236 0 220 34
22.40306091 -35.52714539 2.36695719 0.028622 0 142 112
19.82476044 -36.86670685 2.43216991 0.000320 0 0 255
20.72743225 -36.97688675 2.42659521 nan 204 204 204
20.19852448 -37.57794571 2.45010638 nan 204 204 204
20.24448013 -37.74273682 2.45472980 nan 204 204 204
22.70484924 -37.78490448 2.43638706 0.006962 0 32 222
22.81222153 -37.85625076 2.43798995 0.032867 0 163 91
23.29091263 -39.96506500 2.50355935 0.090481 198 255 0
20.00186157 -42.21416855 2.59617925 0.093279 213 255 0
30.99547195 31.79661560 -2.16334581 0.032185 0 160 94
34.00711060 32.85485840 -2.27136135 0.043732 0 217 37
28.94348335 30.30578613 -2.03651571 nan 204 204 204
34.26871109 30.32298660 -2.03454113 0.015671 0 77 177
34.44258881 29.91438675 -1.99752843 0.003770 0 17 237
35.02081299 29.52410889 -1.96666896 0.080591 148 255 0
37.71023941 30.54159927 -2.10571766 nan 204 204 204
27.71943665 24.73588181 -1.53953922 0.091174 201 255 0
14.81892967 29.08994675 -1.02852237 nan 204 204 204
25.79478455 18.16967392 -1.00253975 0.083256 163 255 0
36.01961517 19.10979080 -0.99922788 0.022943 0 112 142
-1.34252930 32.40185928 -0.09212637 nan 204 204 204
13.30189705 14.62575626 -0.51137912 0.016589 0 80 174
27.23843193 16.84653473 -0.84051788 0.010587 0 50 204
27.21787453 16.41966248 -0.80355632 0.038527 0 190 64
37.06752014 15.42696857 -0.67667377 0.114592 255 188 0
30.06554413 11.53339291 -0.87685406 0.062981 61 255 0
34.26883698 12.80175686 -0.99168670 0.036598 0 181 73
33.93248749 12.62162113 -0.96600926 0.000299 0 0 255
33.71155548 12.58140087 -0.95971906 0.000347 0 0 255
34.89604950 12.85707188 -1.00604427 0.001450 0 5 249
33.60950470 12.17278767 -0.90645587 0.015489 0 77 177
32.36992264 11.45737934 -0.81878960 0.034539 0 172 82
32.18085098 11.16551685 -0.78340638 0.006431 0 29 225
36.00893784 12.62936878 -0.99827421 0.008368 0 41 213
35.21277618 12.46517849 -0.96031559 0.003535 0 14 240
34.99627686 12.39189816 -0.94725001 0.020187 0 100 154
33.49488068 11.55309582 -0.82598841 0.102793 255 248 0
33.24291611 11.33852196 -0.79837692 0.015006 0 74 180
32.90215302 11.19747829 -0.78123534 0.030830 0 151 103
36.58871078 12.71437168 -1.02500331 0.007353 0 35 219
36.35563660 12.54391766 -0.99641025 0.028636 0 142 112
36.02493286 12.23295689 -0.94756734 0.036645 0 181 73
35.74843979 12.05662823 -0.91820037 0.016191 0 80 174
37.48952484 12.53799343 -1.03305137 0.018934 0 91 163
36.06407547 12.07719707 -0.92849100 0.078564 139 255 0
35.69357681 11.73718739 -0.87577927 0.027216 0 133 121
35.41902161 11.60250378 -0.85251129 0.013704 0 68 186
37.58776093 12.27488995 -1.00349295 0.035675 0 178 76
36.88529587 11.94852161 -0.93631136 0.033967 0 169 85
37.75684357 12.07378483 -0.98485672 0.028955 0 142 112
37.15283966 11.65647793 -0.90840328 nan 204 204 204
36.92003632 11.28235054 -0.85241520 0.060584 49 255 0
36.99958420 11.26971817 -0.85361421 0.058577 37 255 0
36.50436020 10.72166634 -0.76690471 0.006895 0 32 222
36.43056107 10.74434566 -0.76750767 0.035233 0 175 79
35.59952927 8.22480583 -0.87600124 0.028682 0 142 112
0.54573059 24.45566177 0.02615559 nan 204 204 204
20.30871773 16.42411804 -0.23863375 0.101713 255 254 0
19.83015060 16.12248230 -0.24488163 0.035720 0 178 76
19.22254944 15.77149296 -0.25575924 0.095031 222 255 0
19.10979080 15.70194530 -0.25778270 0.068311 88 255 0
19.41010284 15.73524761 -0.24610460 0.057521 31 255 0
26.11415672 10.79697514 -0.37201440 0.004353 0 20 234
34.50873184 10.66099739 -0.71629179 0.026064 0 127 127
34.04630661 10.14136696 -0.64487433 0.068430 88 255 0
29.79647446 7.94289780 -0.44667149 0.003993 0 17 237
29.44068336 7.73782158 -0.43902278 0.031046 0 154 100
35.67354202 10.29505825 -0.68906367 0.017212 0 85 169
31.36603355 8.06648445 -0.40513110 0.025756 0 127 127
31.05469704 7.90438938 -0.39384305 0.001963 0 8 246
29.86241341 7.63547134 -0.40673137 0.056961 28 255 0
35.90505219 10.06569386 -0.66526616 0.058609 37 255 0
35.42121506 7.69538975 -0.78395092 0.001383 0 5 249
6.47727394 12.68151569 0.26064384 0.046095 0 229 25
6.24752808 12.55894566 0.25227815 0.016401 0 80 174
16.91674423 5.47816753 -0.06984055 0.017757 0 85 169
17.01455879 5.11061859 -0.05781257 0.020638 0 100 154
25.50847054 8.50682735 -0.22917211 0.041561 0 208 46
22.45780945 4.92104816 -0.23502398 0.012636 0 62 192
22.46158981 4.78317642 -0.22811723 0.024640 0 121 133
22.41329575 4.68824291 -0.22792661 0.020889 0 103 151
29.04759216 6.37374115 -0.30176926 0.051249 1 255 0
26.36063957 5.37326336 -0.40093839 0.050298 0 250 4
31.63283348 7.61913013 -0.34174740 0.027772 0 136 118
29.14515305 6.26520920 -0.28359354 0.023605 0 115 139
28.80809021 6.02228451 -0.27701306 0.043278 0 214 40
23.22741699 2.51917410 -0.06177723 0.056833 28 255 0
26.26103592 3.24652672 -0.22263539 0.009542 0 47 207
30.69092751 5.05275345 -0.42228055 0.042067 0 208 46
26.21456909 3.02783871 -0.21006286 0.001426 0 5 249
32.39138794 5.60801411 -0.43596935 0.011256 0 53 201
27.53188705 3.10687828 -0.26333916 0.002714 0 11 243
27.28835487 3.04703331 -0.10075617 0.035488 0 175 79
29.84152412 3.89743710 -0.31126559 0.012611 0 62 192
29.12799835 3.41489649 -0.30871618 0.000874 0 2 252
29.28161430 3.08664322 -0.25008190 0.016538 0 80 174
29.00251770 2.89090919 -0.25266719 0.015771 0 77 177
28.53603363 2.66997433 -0.27545190 0.007142 0 35 219
31.79217911 3.82167816 -0.17220581 0.009375 0 44 210
31.33821869 3.64787960 -0.32437336 0.010078 0 47 207
29.14477348 2.70067167 -0.21323371 0.016625 0 83 171
31.67855263 3.53937626 -0.43784165 0.023896 0 118 136
31.42187691 3.39360428 -0.27649701 0.009727 0 47 207
29.09507561 2.33165312 -0.17143321 0.057617 34 255 0
9.09655762 11.67653561 0.35396910 0.078808 139 255 0
8.95078278 11.52147770 0.34878218 0.022423 0 109 145
8.51331139 11.05947876 0.33278787 0.083975 166 255 0
8.80015564 7.86390400 0.33357573 0.027143 0 133 121
8.54223824 7.82422733 0.32338315 0.006603 0 32 222
8.37291145 7.30341053 0.31369787 0.002630 0 11 243
18.82849503 3.93181324 0.08191431 0.011221 0 53 201
23.40900803 2.61839008 -0.04836977 0.038545 0 190 64
23.30129623 2.41916132 -0.05108106 0.012625 0 62 192
27.55258751 3.05651379 -0.07570040 0.005510 0 26 228
24.30107498 1.50652647 0.07753599 0.039579 0 196 58
23.60676765 0.60856771 0.03500199 0.004866 0 23 231
27.12914848 1.90430975 -0.02337205 0.040670 0 202 52
26.88661385 1.97173214 -0.05516827 0.018755 0 91 163
23.77746201 0.11553717 0.06373751 0.008324 0 41 213
24.78863525 0.48158073 0.15792978 0.064327 67 255 0
28.51515961 -0.41647530 0.04664338 0.029192 0 145 109
29.57016754 -1.79234529 -0.08189642 0.030741 0 151 103
39.46751785 -6.07982969 -0.09563470 0.003183 0 14 240
47.41026688 -9.10927677 -0.21282840 0.071989 106 255 0
47.37141418 -9.14704514 -0.21146023 0.069021 91 255 0
17.10261345 5.47888470 0.63789868 0.019417 0 94 160
16.99041176 5.11577606 0.63293302 0.000935 0 2 252
16.78613853 4.95129585 0.62479341 0.074019 115 255 0
16.82286644 4.49391842 0.62449723 0.037117 0 184 70
16.72464371 4.21626854 0.61950600 0.051044 1 255 0
12.92723656 2.30384827 0.45110917 0.010521 0 50 204
14.24244308 1.27954054 0.49244511 0.110818 255 209 0
23.22209167 2.62595320 0.39613307 0.023875 0 118 136
23.41479492 2.39574766 0.41294014 0.026228 0 130 124
16.01040649 -2.59166431 0.49831402 0.014771 0 71 183
18.00595665 -2.16936827 0.59406793 0.074626 118 255 0
21.80308914 -0.64870954 0.32396382 0.023109 0 112 142
21.12517166 -1.37217426 0.26870823 0.035215 0 175 79
27.10047150 -0.78742075 0.42539918 0.063963 64 255 0
26.09923172 -1.19789505 0.33141780 0.025989 0 127 127
25.19042015 -2.39233589 0.24250567 0.040945 0 202 52
23.90873718 -4.14176989 0.44100916 0.031971 0 157 97
24.07890892 -4.28931427 0.45056665 0.011249 0 53 201
23.81559372 -4.59223080 0.42135501 0.020918 0 103 151
24.28435135 -4.72638988 0.45430565 0.030687 0 151 103
23.82870865 -5.17272949 0.40403646 0.031704 0 157 97
44.95494461 -8.45167542 0.04886472 0.014793 0 71 183
5.99365234 5.02552509 1.24067986 0.029041 0 142 112
9.33304024 1.88628864 1.19514048 0.016537 0 80 174
9.39246178 1.64026880 1.18976784 0.072821 109 255 0
9.17660713 1.41501570 1.18256342 0.005713 0 26 228
9.59978485 -4.86493731 1.02182603 0.009497 0 47 207
8.24847603 -6.23791933 0.97038138 0.039146 0 193 61
21.16116333 -3.35480070 0.70481342 0.031213 0 154 100
21.45056152 -3.58157825 0.71196508 0.038768 0 193 61
21.19876862 -3.54181051 0.70196027 0.015060 0 74 180
20.07626343 -5.23382950 0.60594028 0.081544 154 255 0
19.90176773 -5.74535799 0.58203995 0.028765 0 142 112
23.80330658 -4.28856897 0.79658943 0.062708 58 255 0
23.02198601 -4.64867353 0.75229222 0.034739 0 172 82
23.43061829 -4.82445097 0.76497579 0.023226 0 115 139
23.01005936 -5.19479275 0.73528206 0.031584 0 157 97
22.83132172 -5.24768114 0.72579288 0.015640 0 77 177
22.58567238 -5.36540794 0.71133405 0.052397 7 255 0
19.97063828 -6.34312248 0.56481832 0.006771 0 32 222
24.20502853 -4.80524635 0.79944730 0.006231 0 29 225
24.01796722 -4.88303375 0.78893304 nan 204 204 204
22.82397842 -5.52851343 0.71642184 0.024635 0 121 133
22.50833511 -5.76287651 0.69487464 0.004551 0 20 234
20.03483200 -6.88905430 0.54799289 0.023474 0 115 139
21.51583481 -6.82033968 0.61418486 0.066088 76 255 0
20.05166054 -7.31896448 0.53253084 0.014653 0 71 183
20.95646477 -7.84898853 0.54993069 0.016276 0 80 174
22.70361710 -7.23405170 0.64873886 0.045900 0 229 25
22.19097328 -9.11186314 0.54547405 0.029381 0 145 109
23.36840820 -8.75103569 0.60982233 0.023603 0 115 139
29.38376427 -10.28607750 0.46326494 0.024566 0 121 133
26.05148506 -11.77177620 0.53950334 0.010118 0 50 204
29.44503784 -10.53547478 0.44223535 0.001107 0 2 252
33.82217789 -9.32085419 0.51715553 0.032955 0 163 91
33.63255310 -9.55071831 0.48529994 0.013010 0 62 192
34.21411133 -9.85854435 0.43667227 0.013952 0 68 186
33.66479492 -9.78851891 0.54104620 0.040539 0 202 52
33.45722198 -10.24717712 0.37719846 0.017916 0 88 166
34.01920700 -10.00086498 0.51479459 0.016148 0 80 174
33.96051407 -10.02959251 0.60938448 0.027050 0 133 121
16.52132225 5.00594997 1.31857848 nan 204 204 204
12.05765152 -2.93902993 1.09668410 0.037642 0 187 67
12.16451454 -3.21396923 1.09020567 0.032787 0 163 91
12.13128471 -3.32844353 1.08680761 0.044674 0 223 31
13.92845154 -2.92600775 1.11343217 0.008287 0 38 216
13.55075645 -3.15167499 1.10405993 0.075527 124 255 0
15.37486458 -5.03910732 1.06773174 0.039340 0 196 58
15.37095070 -5.10529995 1.06580234 0.029481 0 145 109
13.84736443 -7.15339613 0.99200428 0.029345 0 145 109
13.34732819 -7.65852833 0.97226441 0.078938 142 255 0
18.53639984 -7.49077892 1.02190840 0.062148 55 255 0
18.54113197 -7.54687309 1.02018774 0.005515 0 26 228
18.97277069 -8.13156891 1.00524151 0.029368 0 145 109
17.71157265 -8.52703857 0.98201644 0.008720 0 41 213
16.81028557 -9.42547417 0.94536340 0.017542 0 85 169
20.40535736 -12.49114799 0.86545646 0.002567 0 11 243
33.93196106 -9.12754536 0.87806308 0.002149 0 8 246
33.91296768 -9.15005302 0.87633884 0.011760 0 56 198
31.46781349 -17.00911331 0.69847059 0.030449 0 151 103
31.56333923 -17.09870529 0.69395912 0.041368 0 205 49
34.03548431 -18.83921051 0.59832406 0.003281 0 14 240
35.41688919 -18.30578423 0.60990834 0.016514 0 80 174
17.02538872 -9.55672836 1.57134366 0.019295 0 94 160
17.01619148 -9.91511631 1.56333399 0.050055 0 250 4
16.39148331 -10.70063782 1.56135464 0.025067 0 124 130
16.63327217 -10.82459068 1.55251241 0.065185 70 255 0
17.61720085 -13.28978539 1.47643018 0.051399 1 255 0
14.65188980 -14.46520424 1.52449310 0.035545 0 175 79
17.58313560 -13.52278423 1.47262740 0.011776 0 56 198
15.98360062 -17.55118561 1.43439865 0.041838 0 208 46
16.59743690 -18.76941872 1.39921618 0.038733 0 193 61
19.13413048 -17.65756607 1.36206734 0.063739 64 255 0
18.58522034 -18.37696838 1.36210358 0.011683 0 56 198
19.57379532 -19.75809479 1.31900191 0.052849 10 255 0
20.47577667 -20.18900490 1.29396904 0.004143 0 17 237
20.12052536 -20.31223869 1.29930854 0.011548 0 56 198
25.36425781 -20.06423950 1.20351064 0.006615 0 32 222
32.31018448 -18.10841370 1.12522638 0.027260 0 133 121
31.34711647 -18.61021042 1.13102555 0.034128 0 169 85
10.92344666 -15.30486679 1.59815121 0.020417 0 100 154
12.16242218 -15.54203987 1.56307220 0.056048 25 255 0
10.96091270 -16.54765320 1.57189119 0.015150 0 74 180
14.83018494 -16.94842529 1.47208798 0.010826 0 53 201
14.86571503 -18.10007477 1.45013201 0.004407 0 20 234
15.51075935 -18.09260559 1.43550909 0.033831 0 169 85
15.48315811 -18.61440086 1.42689443 0.029278 0 145 109
15.21916771 -18.70892715 1.43120289 0.049053 0 244 10
50.52249908 -21.21115494 1.04714656 0.023613 0 115 139
50.30966187 -21.55897141 1.04105520 0.002747 0 11 243
50.13795090 -21.69420624 1.03842914 0.009602 0 47 207
13.01571655 -23.32695389 2.39451742 0.021067 0 103 151
12.50291634 -23.37807465 2.41950798 0.024628 0 121 133
12.34612656 -23.64858246 2.42876720 0.000362 0 0 255
13.96028900 -23.26393890 2.34916234 0.027027 0 133 121
13.44023895 -23.33728027 2.37432480 0.032221 0 160 94
13.09973907 -23.45152664 2.39134026 0.000479 0 0 255
12.35300064 -23.77786255 2.42926645 0.002870 0 11 243
13.41585350 -23.85712051 2.37927818 0.007646 0 35 219
12.78798294 -24.06391144 2.41045713 0.052079 4 255 0
14.30522346 -23.99961090 2.33892775 0.037120 0 184 70
13.87470818 -23.93849564 2.35839939 0.015134 0 74 180
13.74220467 -24.27134323 2.36726904 0.004075 0 17 237
13.79899979 -24.58780670 2.36731720 0.029847 0 148 106
14.20336723 -24.64714050 2.34927368 0.020082 0 97 157
14.04324913 -24.95014954 2.35932493 0.008653 0 41 213
14.17799759 -25.09960556 2.35459161 0.023027 0 112 142
13.46765709 -25.67940140 2.39220762 0.037139 0 184 70
13.65917397 -26.07143402 2.38729334 0.045376 0 226 28
14.70879555 -25.85832596 2.33843732 0.007291 0 35 219
13.47131157 -26.58222198 2.40075636 nan 204 204 204
14.25796318 -27.12305069 2.37185717 0.026500 0 130 124
15.23828697 -27.08854294 2.32937169 0.014105 0 68 186
15.15301704 -27.51366043 2.33812189 0.004129 0 17 237
14.57085037 -27.55205154 2.36328459 0.008172 0 38 216
15.27055359 -28.03308487 2.33964300 0.012354 0 59 195
15.08661652 -27.92446136 2.34595919 0.022667 0 112 142
17.89073563 -27.10634613 2.22090054 0.019081 0 94 160
15.67883301 -28.10344696 2.32366467 0.025127 0 124 130
15.32287407 -28.22136307 2.33987331 0.012897 0 62 192
17.98135567 -27.14723587 2.21792173 0.028737 0 142 112
16.44144249 -28.05174637 2.29192257 0.037235 0 184 70
15.61599731 -28.52652359 2.33180714 0.009261 0 44 210
16.16360664 -28.76932526 2.31297588 0.038866 0 193 61
18.19503593 -29.89254379 2.25188041 nan 204 204 204
26.62278366 -29.80416107 1.99151444 0.052837 10 255 0
33.06572342 -30.63355637 1.89784312 nan 204 204 204
13.85914421 -27.90093231 2.39786625 0.067452 82 255 0
13.65630722 -27.96760178 2.40738249 0.020517 0 100 154
14.27516365 -28.31505585 2.38494492 0.007944 0 38 216
14.93637657 -28.27666855 2.35663795 0.025465 0 124 130
15.69754601 -28.85699081 2.33292341 0.036043 0 178 76
15.51772118 -28.91555405 2.34100246 0.019287 0 94 160
16.12555885 -29.26742554 2.32146788 0.083780 166 255 0
15.17151070 -30.09795761 2.37111616 0.033152 0 163 91
15.98103333 -30.10575485 2.33918262 0.023949 0 118 136
15.86845398 -30.55060196 2.35007620 0.009324 0 44 210
16.00739479 -30.84827423 2.34910393 0.007740 0 38 216
15.86424828 -31.05037308 2.35765243 0.021291 0 103 151
16.36948967 -31.30322647 2.34220409 0.029232 0 145 109
15.70511818 -33.14445114 2.39594603 nan 204 204 204
15.44066811 -33.22712326 2.40711689 0.021881 0 106 148
18.68310547 -31.97419739 2.26953173 0.002769 0 11 243
18.35334206 -32.21613693 2.28517342 0.024837 0 121 133
19.98200607 -31.85664749 2.22358584 0.045824 0 229 25
19.68579102 -31.96611404 2.23539615 0.009529 0 47 207
19.42113495 -31.99965668 2.24484134 0.009701 0 47 207
18.63682556 -32.28108978 2.27649975 0.010094 0 50 204
17.47830200 -33.16879654 2.33217525 0.036545 0 181 73
20.16472244 -32.20972443 2.22413492 0.020823 0 103 151
20.12478065 -32.77436447 2.23595858 0.021117 0 103 151
16.64601517 -34.83100128 2.38988256 nan 204 204 204
20.42610550 -33.94779205 2.24878597 nan 204 204 204
19.54637337 -35.52188110 2.30644560 0.018055 0 88 166
19.28273773 -35.79469681 2.31991506 0.069931 94 255 0
23.61740112 -33.76868057 2.15312099 nan 204 204 204
20.24933624 -37.06961441 2.31555247 0.025248 0 124 130
19.81795883 -37.26516724 2.33222318 0.029442 0 145 109
30.13167572 -35.37718582 2.05161905 0.130548 255 110 0
29.03612328 -36.00024414 2.08444071 0.068207 85 255 0
26.72561646 -37.64176559 2.16619468 0.132450 255 98 0
7.80041504 15.88624763 0.21983838 0.009292 0 44 210
8.19457626 14.99216843 0.24447823 0.027369 0 136 118
6.60123825 12.84695625 0.22091067 0.070189 97 255 0
20.25597000 16.32343864 -0.44220221 0.059219 40 255 0
21.40198517 16.48290634 -0.42745340 0.084243 166 255 0
21.34680939 16.40620422 -0.42340446 0.025333 0 124 130
26.96095276 12.78202248 -0.76771367 0.056726 28 255 0
34.36298752 13.44522858 -0.96807730 0.048991 0 244 10
35.03509140 12.73918724 -0.91945326 0.017168 0 83 171
34.82149887 12.71790886 -0.90549958 0.027073 0 133 121
8.25845718 13.42812920 0.26730812 0.036552 0 181 73
9.08210373 11.62558937 0.31277502 0.060387 46 255 0
8.93257713 11.47827911 0.30933511 0.008217 0 38 216
8.45792007 7.66365814 0.31066942 0.029890 0 148 106
8.41561890 7.57563782 0.30904841 0.004217 0 20 234
8.37337875 7.34254742 0.30726981 0.010628 0 50 204
16.79491234 5.48794651 -0.07135558 0.037024 0 184 70
25.57095528 8.25333023 -0.33714235 0.050341 0 250 4
26.02676392 8.41032314 -0.33502662 0.012899 0 62 192
32.59567642 12.06240654 -0.73289549 0.028969 0 142 112
34.08028412 12.61276436 -0.85645902 0.034109 0 169 85
33.78211975 12.58895302 -0.84027350 0.040023 0 199 55
33.53712845 12.03257370 -0.76414692 0.046066 0 229 25
33.32141876 11.92968750 -0.74331176 0.071104 100 255 0
34.72207642 12.64085579 -0.89141810 0.038331 0 190 64
32.86433411 11.20131683 -0.64033043 0.043283 0 214 40
35.15729523 12.40815353 -0.88729823 0.014647 0 71 183
35.09483719 12.39445496 -0.88221323 0.046015 0 229 25
11.41729927 5.77390957 0.42270088 0.069826 94 255 0
10.87526703 4.02664280 0.39403296 0.071184 100 255 0
12.39021301 4.32531357 0.45710087 0.004026 0 17 237
16.94585800 5.51336765 -0.06246150 0.019152 0 94 160
17.03267479 5.17831135 -0.04835033 0.045856 0 229 25
18.80335236 3.93401241 0.09599698 0.015312 0 74 180
22.58873558 5.20445156 -0.25602782 0.042477 0 211 43
22.58061028 5.03698444 -0.24525440 0.026746 0 133 121
22.54995728 4.78935432 -0.23111379 0.025285 0 124 130
22.39480972 4.65720558 -0.23453724 0.021848 0 106 148
23.01200104 4.73668766 -0.19242227 nan 204 204 204
29.34996605 7.71240425 -0.18605697 0.026624 0 130 124
26.10400772 4.56612873 -0.40435779 0.032385 0 160 94
23.20416832 2.52096128 -0.04087508 0.069353 91 255 0
29.29645348 6.45371532 -0.48309958 0.018442 0 91 163
28.99950027 6.23959827 -0.46118081 0.017467 0 85 169
29.22741699 6.16272926 -0.44370198 0.083649 163 255 0
26.27758026 3.07997227 -0.22721696 0.008522 0 41 213
25.99168587 2.86395931 -0.23065913 0.018427 0 91 163
31.08711624 6.08898926 -0.40697551 0.016428 0 80 174
30.71522141 5.80913830 -0.36651099 0.083582 163 255 0
31.63494301 3.68854427 -0.36923730 0.013739 0 68 186
32.83726883 4.30540562 -0.49736845 0.003461 0 14 240
13.00466537 3.88569164 0.47976124 0.067014 79 255 0
12.55793953 2.89626932 0.45494044 0.013875 0 68 186
17.07079506 5.50854111 0.62851083 0.024254 0 118 136
16.68939972 5.22469616 0.61748898 nan 204 204 204
16.96268845 5.21565437 0.62693644 0.009842 0 47 207
12.86854553 2.29351330 0.46232450 0.008641 0 41 213
14.36211586 2.81715822 0.52886653 0.061978 55 255 0
14.64208031 -0.81528091 0.49313968 0.024372 0 121 133
23.40834427 2.64040661 -0.02988470 0.017694 0 85 169
27.35057259 3.03743553 -0.13441241 0.001830 0 8 246
27.54474831 3.01920605 -0.11771190 0.012297 0 59 195
24.93522072 0.71335030 0.20545435 0.078631 139 255 0
23.79431152 0.27780676 0.11604869 0.034329 0 169 85
23.60199738 0.01521397 0.10596859 0.004718 0 20 234
29.88401985 4.00541782 -0.12111473 0.009193 0 44 210
29.09743881 3.42971992 -0.07350981 0.038200 0 190 64
28.05529785 2.51336575 -0.02135015 0.040098 0 199 55
26.87364578 2.05001879 -0.06723368 0.016264 0 80 174
26.81027222 2.04517460 -0.07253945 0.022882 0 112 142
27.19236755 1.82350779 -0.01515782 0.027826 0 136 118
26.95573044 1.27408600 0.01697505 0.002596 0 11 243
26.61116219 1.21195602 -0.01195478 0.001804 0 8 246
26.37066269 1.05802107 -0.02341580 0.000594 0 2 252
28.99384499 2.36831522 -0.25228035 0.000513 0 0 255
26.95293045 1.14626312 0.02874911 0.040313 0 199 55
31.46210670 3.88243866 -0.07738602 0.020727 0 100 154
31.27378082 3.59895706 -0.03617716 0.036259 0 181 73
31.18594551 3.28680134 0.00915313 0.008257 0 38 216
31.43662262 3.40945911 -0.31964445 0.008507 0 41 213
30.13767815 2.25500298 -0.15801656 0.003569 0 17 237
9.34138298 1.87862444 1.18156791 0.029764 0 148 106
9.36470032 1.64046049 1.17578697 0.042004 0 208 46
9.20549011 1.45729876 1.16937220 0.016928 0 83 171
9.35160065 -4.40782118 0.98364478 0.003451 0 14 240
9.52000999 -4.82556057 0.96960974 0.009678 0 47 207
8.36977959 -6.12182713 0.90278971 0.044275 0 220 34
23.18299866 2.64582062 0.40256178 0.007875 0 38 216
15.94418716 -2.60960150 0.51013762 0.029232 0 145 109
23.39826202 2.37734509 0.42398554 0.031648 0 157 97
21.15478325 -1.36599278 0.32376152 0.011095 0 53 201
27.25139046 -0.33764410 0.18780577 0.002507 0 11 243
27.11357117 -0.63180208 0.19351327 0.038439 0 190 64
27.41107368 -0.50763369 0.21903837 0.054592 16 255 0
28.57869339 -0.42053890 0.09617531 0.032822 0 163 91
11.85868645 -2.81566429 1.07236969 0.079012 142 255 0
12.12540627 -3.01845813 1.06864905 0.001660 0 5 249
12.12249947 -3.28968048 1.05914676 0.061039 49 255 0
11.93646622 -3.42507172 1.05205965 0.042280 0 211 43
13.85855293 -2.88564873 1.09437382 0.099795 246 255 0
13.32187271 -3.18065643 1.07770634 0.051843 4 255 0
13.92268372 -2.96169877 1.09257698 0.014068 0 68 186
14.07471275 -5.61801577 0.99477482 0.034736 0 172 82
12.68442154 -6.37233734 0.94578373 0.018916 0 91 163
